confirmed,country,date,deaths,lat,lon,province,recovered
Confirmed,Country/Region,Date,Deaths,Lat,Long,Province/State,Recovered
0,Albania,2020-01-25,0,41.1533,20.1683,,0
0,Albania,2020-01-26,0,41.1533,20.1683,,0
0,Albania,2020-01-27,0,41.1533,20.1683,,0
0,Albania,2020-01-28,0,41.1533,20.1683,,0
0,Albania,2020-01-29,0,41.1533,20.1683,,0
0,Albania,2020-01-30,0,41.1533,20.1683,,0
0,Albania,2020-01-31,0,41.1533,20.1683,,0
0,Albania,2020-02-01,0,41.1533,20.1683,,0
0,Albania,2020-02-02,0,41.1533,20.1683,,0
0,Albania,2020-02-03,0,41.1533,20.1683,,0
0,Albania,2020-02-04,0,41.1533,20.1683,,0
0,Albania,2020-02-05,0,41.1533,20.1683,,0
0,Albania,2020-02-06,0,41.1533,20.1683,,0
0,Albania,2020-02-07,0,41.1533,20.1683,,0
0,Albania,2020-02-08,0,41.1533,20.1683,,0
0,Albania,2020-02-09,0,41.1533,20.1683,,0
0,Albania,2020-02-10,0,41.1533,20.1683,,0
0,Albania,2020-02-11,0,41.1533,20.1683,,0
0,Albania,2020-02-12,0,41.1533,20.1683,,0
0,Albania,2020-02-13,0,41.1533,20.1683,,0
0,Albania,2020-02-14,0,41.1533,20.1683,,0
0,Albania,2020-02-15,0,41.1533,20.1683,,0
0,Albania,2020-02-16,0,41.1533,20.1683,,0
0,Albania,2020-02-17,0,41.1533,20.1683,,0
0,Albania,2020-02-18,0,41.1533,20.1683,,0
0,Albania,2020-02-19,0,41.1533,20.1683,,0
0,Albania,2020-02-20,0,41.1533,20.1683,,0
0,Albania,2020-02-21,0,41.1533,20.1683,,0
0,Albania,2020-02-22,0,41.1533,20.1683,,0
0,Albania,2020-02-23,0,41.1533,20.1683,,0
0,Albania,2020-02-24,0,41.1533,20.1683,,0
0,Albania,2020-02-25,0,41.1533,20.1683,,0
0,Albania,2020-02-26,0,41.1533,20.1683,,0
0,Albania,2020-02-27,0,41.1533,20.1683,,0
0,Albania,2020-02-28,0,41.1533,20.1683,,0
0,Albania,2020-02-29,0,41.1533,20.1683,,0
0,Albania,2020-03-01,0,41.1533,20.1683,,0
0,Albania,2020-03-02,0,41.1533,20.1683,,0
0,Albania,2020-03-03,0,41.1533,20.1683,,0
0,Albania,2020-03-04,0,41.1533,20.1683,,0
0,Albania,2020-03-05,0,41.1533,20.1683,,0
0,Albania,2020-03-06,0,41.1533,20.1683,,0
0,Albania,2020-03-07,0,41.1533,20.1683,,0
0,Albania,2020-03-08,0,41.1533,20.1683,,0
2,Albania,2020-03-09,0,41.1533,20.1683,,0
10,Albania,2020-03-10,0,41.1533,20.1683,,0
12,Albania,2020-03-11,1,41.1533,20.1683,,0
23,Albania,2020-03-12,1,41.1533,20.1683,,0
33,Albania,2020-03-13,1,41.1533,20.1683,,0
38,Albania,2020-03-14,1,41.1533,20.1683,,0
42,Albania,2020-03-15,1,41.1533,20.1683,,0
51,Albania,2020-03-16,1,41.1533,20.1683,,0
55,Albania,2020-03-17,1,41.1533,20.1683,,0
59,Albania,2020-03-18,2,41.1533,20.1683,,0
64,Albania,2020-03-19,2,41.1533,20.1683,,0
70,Albania,2020-03-20,2,41.1533,20.1683,,0
76,Albania,2020-03-21,2,41.1533,20.1683,,2
89,Albania,2020-03-22,2,41.1533,20.1683,,2
104,Albania,2020-03-23,4,41.1533,20.1683,,2
123,Albania,2020-03-24,5,41.1533,20.1683,,10
146,Albania,2020-03-25,5,41.1533,20.1683,,17
174,Albania,2020-03-26,6,41.1533,20.1683,,17
186,Albania,2020-03-27,8,41.1533,20.1683,,31
197,Albania,2020-03-28,10,41.1533,20.1683,,31
212,Albania,2020-03-29,10,41.1533,20.1683,,33
223,Albania,2020-03-30,11,41.1533,20.1683,,44
243,Albania,2020-03-31,15,41.1533,20.1683,,52
259,Albania,2020-04-01,15,41.1533,20.1683,,67
277,Albania,2020-04-02,16,41.1533,20.1683,,76
304,Albania,2020-04-03,17,41.1533,20.1683,,89
333,Albania,2020-04-04,20,41.1533,20.1683,,99
361,Albania,2020-04-05,20,41.1533,20.1683,,104
377,Albania,2020-04-06,21,41.1533,20.1683,,116
383,Albania,2020-04-07,22,41.1533,20.1683,,131
400,Albania,2020-04-08,22,41.1533,20.1683,,154
409,Albania,2020-04-09,23,41.1533,20.1683,,165
416,Albania,2020-04-10,23,41.1533,20.1683,,182
433,Albania,2020-04-11,23,41.1533,20.1683,,197
446,Albania,2020-04-12,23,41.1533,20.1683,,217
467,Albania,2020-04-13,23,41.1533,20.1683,,232
475,Albania,2020-04-14,24,41.1533,20.1683,,248
494,Albania,2020-04-15,25,41.1533,20.1683,,251
518,Albania,2020-04-16,26,41.1533,20.1683,,277
539,Albania,2020-04-17,26,41.1533,20.1683,,283
548,Albania,2020-04-18,26,41.1533,20.1683,,302
562,Albania,2020-04-19,26,41.1533,20.1683,,314
584,Albania,2020-04-20,26,41.1533,20.1683,,327
609,Albania,2020-04-21,26,41.1533,20.1683,,345
634,Albania,2020-04-22,27,41.1533,20.1683,,356
663,Albania,2020-04-23,27,41.1533,20.1683,,385
678,Albania,2020-04-24,27,41.1533,20.1683,,394
712,Albania,2020-04-25,27,41.1533,20.1683,,403
726,Albania,2020-04-26,28,41.1533,20.1683,,410
736,Albania,2020-04-27,28,41.1533,20.1683,,422
750,Albania,2020-04-28,30,41.1533,20.1683,,431
766,Albania,2020-04-29,30,41.1533,20.1683,,455
773,Albania,2020-04-30,31,41.1533,20.1683,,470
782,Albania,2020-05-01,31,41.1533,20.1683,,488
789,Albania,2020-05-02,31,41.1533,20.1683,,519
795,Albania,2020-05-03,31,41.1533,20.1683,,531
803,Albania,2020-05-04,31,41.1533,20.1683,,543
0,Algeria,2020-01-22,0,28.0339,1.6596,,0
0,Algeria,2020-01-23,0,28.0339,1.6596,,0
0,Algeria,2020-01-24,0,28.0339,1.6596,,0
0,Algeria,2020-01-25,0,28.0339,1.6596,,0
0,Algeria,2020-01-26,0,28.0339,1.6596,,0
0,Algeria,2020-01-27,0,28.0339,1.6596,,0
0,Algeria,2020-01-28,0,28.0339,1.6596,,0
0,Algeria,2020-01-29,0,28.0339,1.6596,,0
0,Algeria,2020-01-30,0,28.0339,1.6596,,0
0,Algeria,2020-01-31,0,28.0339,1.6596,,0
0,Algeria,2020-02-01,0,28.0339,1.6596,,0
0,Algeria,2020-02-02,0,28.0339,1.6596,,0
0,Algeria,2020-02-03,0,28.0339,1.6596,,0
0,Algeria,2020-02-04,0,28.0339,1.6596,,0
0,Algeria,2020-02-05,0,28.0339,1.6596,,0
0,Algeria,2020-02-06,0,28.0339,1.6596,,0
0,Algeria,2020-02-07,0,28.0339,1.6596,,0
0,Algeria,2020-02-08,0,28.0339,1.6596,,0
0,Algeria,2020-02-09,0,28.0339,1.6596,,0
0,Algeria,2020-02-10,0,28.0339,1.6596,,0
0,Algeria,2020-02-11,0,28.0339,1.6596,,0
0,Algeria,2020-02-12,0,28.0339,1.6596,,0
0,Algeria,2020-02-13,0,28.0339,1.6596,,0
0,Algeria,2020-02-14,0,28.0339,1.6596,,0
0,Algeria,2020-02-15,0,28.0339,1.6596,,0
0,Algeria,2020-02-16,0,28.0339,1.6596,,0
0,Algeria,2020-02-17,0,28.0339,1.6596,,0
0,Algeria,2020-02-18,0,28.0339,1.6596,,0
0,Algeria,2020-02-19,0,28.0339,1.6596,,0
0,Algeria,2020-02-20,0,28.0339,1.6596,,0
0,Algeria,2020-02-21,0,28.0339,1.6596,,0
0,Algeria,2020-02-22,0,28.0339,1.6596,,0
0,Algeria,2020-02-23,0,28.0339,1.6596,,0
0,Algeria,2020-02-24,0,28.0339,1.6596,,0
1,Algeria,2020-02-25,0,28.0339,1.6596,,0
1,Algeria,2020-02-26,0,28.0339,1.6596,,0
1,Algeria,2020-02-27,0,28.0339,1.6596,,0
1,Algeria,2020-02-28,0,28.0339,1.6596,,0
1,Algeria,2020-02-29,0,28.0339,1.6596,,0
1,Algeria,2020-03-01,0,28.0339,1.6596,,0
3,Algeria,2020-03-02,0,28.0339,1.6596,,0
5,Algeria,2020-03-03,0,28.0339,1.6596,,0
12,Algeria,2020-03-04,0,28.0339,1.6596,,0
12,Algeria,2020-03-05,0,28.0339,1.6596,,0
17,Algeria,2020-03-06,0,28.0339,1.6596,,0
17,Algeria,2020-03-07,0,28.0339,1.6596,,0
19,Algeria,2020-03-08,0,28.0339,1.6596,,0
20,Algeria,2020-03-09,0,28.0339,1.6596,,0
20,Algeria,2020-03-10,0,28.0339,1.6596,,0
20,Algeria,2020-03-11,0,28.0339,1.6596,,0
24,Algeria,2020-03-12,1,28.0339,1.6596,,8
26,Algeria,2020-03-13,2,28.0339,1.6596,,8
37,Algeria,2020-03-14,3,28.0339,1.6596,,12
48,Algeria,2020-03-15,4,28.0339,1.6596,,12
54,Algeria,2020-03-16,4,28.0339,1.6596,,12
60,Algeria,2020-03-17,4,28.0339,1.6596,,12
74,Algeria,2020-03-18,7,28.0339,1.6596,,12
87,Algeria,2020-03-19,9,28.0339,1.6596,,32
90,Algeria,2020-03-20,11,28.0339,1.6596,,32
139,Algeria,2020-03-21,15,28.0339,1.6596,,32
201,Algeria,2020-03-22,17,28.0339,1.6596,,65
230,Algeria,2020-03-23,17,28.0339,1.6596,,65
264,Algeria,2020-03-24,19,28.0339,1.6596,,24
302,Algeria,2020-03-25,21,28.0339,1.6596,,65
367,Algeria,2020-03-26,25,28.0339,1.6596,,29
409,Algeria,2020-03-27,26,28.0339,1.6596,,29
454,Algeria,2020-03-28,29,28.0339,1.6596,,31
511,Algeria,2020-03-29,31,28.0339,1.6596,,31
584,Algeria,2020-03-30,35,28.0339,1.6596,,37
716,Algeria,2020-03-31,44,28.0339,1.6596,,46
847,Algeria,2020-04-01,58,28.0339,1.6596,,61
986,Algeria,2020-04-02,86,28.0339,1.6596,,61
1171,Algeria,2020-04-03,105,28.0339,1.6596,,62
1251,Algeria,2020-04-04,130,28.0339,1.6596,,90
1320,Algeria,2020-04-05,152,28.0339,1.6596,,90
1423,Algeria,2020-04-06,173,28.0339,1.6596,,90
1468,Algeria,2020-04-07,193,28.0339,1.6596,,113
1572,Algeria,2020-04-08,205,28.0339,1.6596,,237
1666,Algeria,2020-04-09,235,28.0339,1.6596,,347
1761,Algeria,2020-04-10,256,28.0339,1.6596,,405
1825,Algeria,2020-04-11,275,28.0339,1.6596,,460
1914,Algeria,2020-04-12,293,28.0339,1.6596,,591
1983,Algeria,2020-04-13,313,28.0339,1.6596,,601
2070,Algeria,2020-04-14,326,28.0339,1.6596,,691
2160,Algeria,2020-04-15,336,28.0339,1.6596,,708
2268,Algeria,2020-04-16,348,28.0339,1.6596,,783
2418,Algeria,2020-04-17,364,28.0339,1.6596,,846
2534,Algeria,2020-04-18,367,28.0339,1.6596,,894
2629,Algeria,2020-04-19,375,28.0339,1.6596,,1047
2718,Algeria,2020-04-20,384,28.0339,1.6596,,1099
2811,Algeria,2020-04-21,392,28.0339,1.6596,,1152
2910,Algeria,2020-04-22,402,28.0339,1.6596,,1204
3007,Algeria,2020-04-23,407,28.0339,1.6596,,1355
3127,Algeria,2020-04-24,415,28.0339,1.6596,,1408
3256,Algeria,2020-04-25,419,28.0339,1.6596,,1479
3382,Algeria,2020-04-26,425,28.0339,1.6596,,1508
3517,Algeria,2020-04-27,432,28.0339,1.6596,,1558
3649,Algeria,2020-04-28,437,28.0339,1.6596,,1651
3848,Algeria,2020-04-29,444,28.0339,1.6596,,1702
4006,Algeria,2020-04-30,450,28.0339,1.6596,,1779
4154,Algeria,2020-05-01,453,28.0339,1.6596,,1821
4295,Algeria,2020-05-02,459,28.0339,1.6596,,1872
4474,Algeria,2020-05-03,463,28.0339,1.6596,,1936
4648,Algeria,2020-05-04,465,28.0339,1.6596,,1998
0,Andorra,2020-01-22,0,42.5063,1.5218,,0
0,Andorra,2020-01-23,0,42.5063,1.5218,,0
0,Andorra,2020-01-24,0,42.5063,1.5218,,0
0,Andorra,2020-01-25,0,42.5063,1.5218,,0
0,Andorra,2020-01-26,0,42.5063,1.5218,,0
0,Andorra,2020-01-27,0,42.5063,1.5218,,0
0,Andorra,2020-01-28,0,42.5063,1.5218,,0
0,Andorra,2020-01-29,0,42.5063,1.5218,,0
0,Andorra,2020-01-30,0,42.5063,1.5218,,0
0,Andorra,2020-01-31,0,42.5063,1.5218,,0
0,Andorra,2020-02-01,0,42.5063,1.5218,,0
0,Andorra,2020-02-02,0,42.5063,1.5218,,0
0,Andorra,2020-02-03,0,42.5063,1.5218,,0
0,Andorra,2020-02-04,0,42.5063,1.5218,,0
0,Andorra,2020-02-05,0,42.5063,1.5218,,0
0,Andorra,2020-02-06,0,42.5063,1.5218,,0
0,Andorra,2020-02-07,0,42.5063,1.5218,,0
0,Andorra,2020-02-08,0,42.5063,1.5218,,0
0,Andorra,2020-02-09,0,42.5063,1.5218,,0
0,Andorra,2020-02-10,0,42.5063,1.5218,,0
0,Andorra,2020-02-11,0,42.5063,1.5218,,0
0,Andorra,2020-02-12,0,42.5063,1.5218,,0
0,Andorra,2020-02-13,0,42.5063,1.5218,,0
0,Andorra,2020-02-14,0,42.5063,1.5218,,0
0,Andorra,2020-02-15,0,42.5063,1.5218,,0
0,Andorra,2020-02-16,0,42.5063,1.5218,,0
0,Andorra,2020-02-17,0,42.5063,1.5218,,0
0,Andorra,2020-02-18,0,42.5063,1.5218,,0
0,Andorra,2020-02-19,0,42.5063,1.5218,,0
0,Andorra,2020-02-20,0,42.5063,1.5218,,0
0,Andorra,2020-02-21,0,42.5063,1.5218,,0
0,Andorra,2020-02-22,0,42.5063,1.5218,,0
0,Andorra,2020-02-23,0,42.5063,1.5218,,0
0,Andorra,2020-02-24,0,42.5063,1.5218,,0
0,Andorra,2020-02-25,0,42.5063,1.5218,,0
0,Andorra,2020-02-26,0,42.5063,1.5218,,0
0,Andorra,2020-02-27,0,42.5063,1.5218,,0
0,Andorra,2020-02-28,0,42.5063,1.5218,,0
0,Andorra,2020-02-29,0,42.5063,1.5218,,0
0,Andorra,2020-03-01,0,42.5063,1.5218,,0
1,Andorra,2020-03-02,0,42.5063,1.5218,,0
1,Andorra,2020-03-03,0,42.5063,1.5218,,0
1,Andorra,2020-03-04,0,42.5063,1.5218,,0
1,Andorra,2020-03-05,0,42.5063,1.5218,,0
1,Andorra,2020-03-06,0,42.5063,1.5218,,0
1,Andorra,2020-03-07,0,42.5063,1.5218,,0
1,Andorra,2020-03-08,0,42.5063,1.5218,,0
1,Andorra,2020-03-09,0,42.5063,1.5218,,0
1,Andorra,2020-03-10,0,42.5063,1.5218,,0
1,Andorra,2020-03-11,0,42.5063,1.5218,,0
1,Andorra,2020-03-12,0,42.5063,1.5218,,1
1,Andorra,2020-03-13,0,42.5063,1.5218,,0
1,Andorra,2020-03-14,0,42.5063,1.5218,,1
1,Andorra,2020-03-15,0,42.5063,1.5218,,1
2,Andorra,2020-03-16,0,42.5063,1.5218,,1
39,Andorra,2020-03-17,0,42.5063,1.5218,,1
39,Andorra,2020-03-18,0,42.5063,1.5218,,1
53,Andorra,2020-03-19,0,42.5063,1.5218,,1
75,Andorra,2020-03-20,0,42.5063,1.5218,,1
88,Andorra,2020-03-21,0,42.5063,1.5218,,1
113,Andorra,2020-03-22,1,42.5063,1.5218,,1
133,Andorra,2020-03-23,1,42.5063,1.5218,,1
164,Andorra,2020-03-24,1,42.5063,1.5218,,1
188,Andorra,2020-03-25,1,42.5063,1.5218,,1
224,Andorra,2020-03-26,3,42.5063,1.5218,,1
267,Andorra,2020-03-27,3,42.5063,1.5218,,1
308,Andorra,2020-03-28,3,42.5063,1.5218,,1
334,Andorra,2020-03-29,6,42.5063,1.5218,,1
370,Andorra,2020-03-30,8,42.5063,1.5218,,10
376,Andorra,2020-03-31,12,42.5063,1.5218,,10
390,Andorra,2020-04-01,14,42.5063,1.5218,,10
428,Andorra,2020-04-02,15,42.5063,1.5218,,10
439,Andorra,2020-04-03,16,42.5063,1.5218,,16
466,Andorra,2020-04-04,17,42.5063,1.5218,,21
501,Andorra,2020-04-05,18,42.5063,1.5218,,26
525,Andorra,2020-04-06,21,42.5063,1.5218,,31
545,Andorra,2020-04-07,22,42.5063,1.5218,,39
564,Andorra,2020-04-08,23,42.5063,1.5218,,52
583,Andorra,2020-04-09,25,42.5063,1.5218,,58
601,Andorra,2020-04-10,26,42.5063,1.5218,,71
601,Andorra,2020-04-11,26,42.5063,1.5218,,71
638,Andorra,2020-04-12,29,42.5063,1.5218,,128
646,Andorra,2020-04-13,29,42.5063,1.5218,,128
659,Andorra,2020-04-14,31,42.5063,1.5218,,128
673,Andorra,2020-04-15,33,42.5063,1.5218,,169
673,Andorra,2020-04-16,33,42.5063,1.5218,,169
696,Andorra,2020-04-17,35,42.5063,1.5218,,191
704,Andorra,2020-04-18,35,42.5063,1.5218,,205
713,Andorra,2020-04-19,36,42.5063,1.5218,,235
717,Andorra,2020-04-20,37,42.5063,1.5218,,248
717,Andorra,2020-04-21,37,42.5063,1.5218,,282
723,Andorra,2020-04-22,37,42.5063,1.5218,,309
723,Andorra,2020-04-23,37,42.5063,1.5218,,333
731,Andorra,2020-04-24,40,42.5063,1.5218,,344
738,Andorra,2020-04-25,40,42.5063,1.5218,,344
738,Andorra,2020-04-26,40,42.5063,1.5218,,344
743,Andorra,2020-04-27,40,42.5063,1.5218,,385
743,Andorra,2020-04-28,41,42.5063,1.5218,,398
743,Andorra,2020-04-29,42,42.5063,1.5218,,423
745,Andorra,2020-04-30,42,42.5063,1.5218,,468
745,Andorra,2020-05-01,43,42.5063,1.5218,,468
747,Andorra,2020-05-02,44,42.5063,1.5218,,472
748,Andorra,2020-05-03,45,42.5063,1.5218,,493
750,Andorra,2020-05-04,45,42.5063,1.5218,,499
0,Angola,2020-01-22,0,-11.2027,17.8739,,0
0,Angola,2020-01-23,0,-11.2027,17.8739,,0
0,Angola,2020-01-24,0,-11.2027,17.8739,,0
0,Angola,2020-01-25,0,-11.2027,17.8739,,0
0,Angola,2020-01-26,0,-11.2027,17.8739,,0
0,Angola,2020-01-27,0,-11.2027,17.8739,,0
0,Angola,2020-01-28,0,-11.2027,17.8739,,0
0,Angola,2020-01-29,0,-11.2027,17.8739,,0
0,Angola,2020-01-30,0,-11.2027,17.8739,,0
0,Angola,2020-01-31,0,-11.2027,17.8739,,0
0,Angola,2020-02-01,0,-11.2027,17.8739,,0
0,Angola,2020-02-02,0,-11.2027,17.8739,,0
0,Angola,2020-02-03,0,-11.2027,17.8739,,0
0,Angola,2020-02-04,0,-11.2027,17.8739,,0
0,Angola,2020-02-05,0,-11.2027,17.8739,,0
0,Angola,2020-02-06,0,-11.2027,17.8739,,0
0,Angola,2020-02-07,0,-11.2027,17.8739,,0
0,Angola,2020-02-08,0,-11.2027,17.8739,,0
0,Angola,2020-02-09,0,-11.2027,17.8739,,0
0,Angola,2020-02-10,0,-11.2027,17.8739,,0
0,Angola,2020-02-11,0,-11.2027,17.8739,,0
0,Angola,2020-02-12,0,-11.2027,17.8739,,0
0,Angola,2020-02-13,0,-11.2027,17.8739,,0
0,Angola,2020-02-14,0,-11.2027,17.8739,,0
0,Angola,2020-02-15,0,-11.2027,17.8739,,0
0,Angola,2020-02-16,0,-11.2027,17.8739,,0
0,Angola,2020-02-17,0,-11.2027,17.8739,,0
0,Angola,2020-02-18,0,-11.2027,17.8739,,0
0,Angola,2020-02-19,0,-11.2027,17.8739,,0
0,Angola,2020-02-20,0,-11.2027,17.8739,,0
0,Angola,2020-02-21,0,-11.2027,17.8739,,0
0,Angola,2020-02-22,0,-11.2027,17.8739,,0
0,Angola,2020-02-23,0,-11.2027,17.8739,,0
0,Angola,2020-02-24,0,-11.2027,17.8739,,0
0,Angola,2020-02-25,0,-11.2027,17.8739,,0
0,Angola,2020-02-26,0,-11.2027,17.8739,,0
0,Angola,2020-02-27,0,-11.2027,17.8739,,0
0,Angola,2020-02-28,0,-11.2027,17.8739,,0
0,Angola,2020-02-29,0,-11.2027,17.8739,,0
0,Angola,2020-03-01,0,-11.2027,17.8739,,0
0,Angola,2020-03-02,0,-11.2027,17.8739,,0
0,Angola,2020-03-03,0,-11.2027,17.8739,,0
0,Angola,2020-03-04,0,-11.2027,17.8739,,0
0,Angola,2020-03-05,0,-11.2027,17.8739,,0
0,Angola,2020-03-06,0,-11.2027,17.8739,,0
0,Angola,2020-03-07,0,-11.2027,17.8739,,0
0,Angola,2020-03-08,0,-11.2027,17.8739,,0
0,Angola,2020-03-09,0,-11.2027,17.8739,,0
0,Angola,2020-03-10,0,-11.2027,17.8739,,0
0,Angola,2020-03-11,0,-11.2027,17.8739,,0
0,Angola,2020-03-12,0,-11.2027,17.8739,,0
0,Angola,2020-03-13,0,-11.2027,17.8739,,0
0,Angola,2020-03-14,0,-11.2027,17.8739,,0
0,Angola,2020-03-15,0,-11.2027,17.8739,,0
0,Angola,2020-03-16,0,-11.2027,17.8739,,0
0,Angola,2020-03-17,0,-11.2027,17.8739,,0
0,Angola,2020-03-18,0,-11.2027,17.8739,,0
0,Angola,2020-03-19,0,-11.2027,17.8739,,0
1,Angola,2020-03-20,0,-11.2027,17.8739,,0
2,Angola,2020-03-21,0,-11.2027,17.8739,,0
2,Angola,2020-03-22,0,-11.2027,17.8739,,0
3,Angola,2020-03-23,0,-11.2027,17.8739,,0
3,Angola,2020-03-24,0,-11.2027,17.8739,,0
